User_ID,phenotype_kmeans,phi_star,n,match_rate_real,match_rate_shuffled,match_rate_delta,H_Dphi_real,H_Dphi_shuffled,H_Dphi_delta,I_Dphi;g_real,I_Dphi;g_shuffled,I_Dphi;g_delta,I_Dphi;TS_quad_real,I_Dphi;TS_quad_shuffled,I_Dphi;TS_quad_delta
51,Trustful,Trustful,16,0.6875,0.6875000000000001,-1.1102230246251565e-16,0.9411224525623375,0.9411224525623375,0.0,0.008689323593780496,0.150285056168343,-0.1415957325745625,-0.024564987383686954,0.09696897675325324,-0.12153396413694019
52,Trustful,Trustful,16,0.625,0.625,0.0,0.9995182229527452,0.999518222952745,2.220446049250313e-16,0.5343497828971849,0.26632808587184764,0.2680216970253373,0.4934109058938354,0.04194394142448948,0.4514669644693459
53,Pessimist,Pessimist,16,0.8125,0.50625,0.30625,0.7412964801529259,1.0059852755900955,-0.2646887954371696,0.3518513223547122,0.2496842233448479,0.10216709900986432,0.1485127913494647,0.08653765707371525,0.061975134275749466
54,Envious,Envious,16,0.875,0.65,0.22499999999999998,0.5886486632273765,0.9402616867721943,-0.3516130235448178,0.29980603508146364,0.3180647624662836,-0.018258727384819984,0.029119285401382755,0.1620047589888782,-0.13288547358749545
56,Pessimist,Pessimist,16,0.75,0.4749999999999999,0.2750000000000001,0.856362344486913,0.9939929401591325,-0.13763059567221958,0.2211096844035726,0.15057987250000832,0.07052981190356428,0.1323370638015845,0.064509157529885,0.0678279062716995
57,Optimist,Optimist,16,0.875,0.5437500000000002,0.3312499999999998,0.5886486632273765,0.9962712400128845,-0.40762257678550795,0.0700581624047324,0.1304818708263727,-0.0604237084216403,0.047275163867214864,-0.008226675062774726,0.05550183892998959
58,Undefined,Envious,16,0.8125,0.6375,0.17500000000000004,0.7412964801529259,0.9674704431983665,-0.22617396304544057,0.39279019935806186,0.29772393019792603,0.09506626916013583,0.39279019935806186,0.17370624393024012,0.21908395542782175
60,Optimist,Optimist,16,0.75,0.575,0.17500000000000004,0.856362344486913,0.9734494621728643,-0.11708711768595137,0.2573370638015845,0.3194551635995802,-0.06211809979799571,0.08725284377380438,0.25992568658985715,-0.17267284281605277
61,Trustful,Trustful,16,0.625,0.625,0.0,0.9995182229527452,0.999518222952745,2.220446049250313e-16,0.26366303321710405,0.22779385287043152,0.035869180346672525,0.08524097245002016,0.05280876866516962,0.03243220378485054
62,Envious,Envious,14,0.8571428571428571,0.6571428571428571,0.19999999999999996,0.6431976014712191,0.9560214073167366,-0.3128238058455175,0.3948950998563655,0.45126131455213514,-0.056366214695769634,0.11157652712200739,0.09345878664877565,0.01811774047323174
63,Pessimist,Pessimist,14,0.5714285714285714,0.507142857142857,0.06428571428571439,1.036752958923143,0.9940153103094759,0.042737648613667134,-0.026489189775280364,0.21724640443564,-0.24373559421092036,-0.02888490275520783,0.07411471853153688,-0.10299962128674471
66,Trustful,Trustful,12,0.5,0.5000000000000001,-1.1102230246251565e-16,1.0601122933703735,1.060112293370374,-4.440892098500626e-16,0.36865829227351454,0.29869858322264065,0.0699597090508739,0.016064748542563123,0.06578524869490489,-0.049720500152341765
67,Trustful,Trustful,14,0.9285714285714286,0.928571428571429,-4.440892098500626e-16,0.4227571495297672,0.42275714952976695,2.220446049250313e-16,0.22837518378373275,0.18635583824985125,0.04201934553388151,0.22837518378373275,0.14272591488999214,0.08564926889374061
69,Envious,Envious,14,0.8571428571428571,0.6285714285714286,0.22857142857142854,0.6431976014712191,0.9668705313110457,-0.32367292983982665,0.11157652712200739,0.2622432861499458,-0.1506667590279384,0.07656045600250294,0.10539430241615386,-0.028833846413650915
71,Envious,Envious,15,0.8666666666666667,0.5666666666666667,0.30000000000000004,0.6145993412492041,0.9931666430133705,-0.3785673017641664,0.24285930840134917,0.1149555509283697,0.12790375747297947,0.24285930840134917,0.0554401417433411,0.18741916665800806
72,Undefined,Trustful,15,0.7333333333333333,0.7333333333333332,1.1102230246251565e-16,0.884730576637466,0.8847305766374663,-3.3306690738754696e-16,0.4693224083193714,0.1666292020835832,0.3026932062357882,0.43385114327673946,0.11852733205819053,0.3153238112185489
73,Trustful,Trustful,15,0.8,0.8000000000000002,-1.1102230246251565e-16,0.7700179295836611,0.7700179295836612,-1.1102230246251565e-16,0.2495363950843782,0.27953147515182036,-0.02999508006744217,0.14716262486505527,0.12717667553435133,0.01998594933070394
74,Envious,Envious,15,1.0,0.64,0.36,0.0,0.9679005918982639,-0.9679005918982639,0.0,0.22146763839668868,-0.22146763839668868,0.0,0.13473329166468997,-0.13473329166468997
75,Trustful,Trustful,15,0.5333333333333333,0.5333333333333333,0.0,1.0448814666779354,1.0448814666779356,-2.220446049250313e-16,0.2163011288230119,0.24291875723039405,-0.02661762840738216,0.18082986378038002,0.0898661982162742,0.09096366556410582
76,Trustful,Trustful,15,0.6,0.6000000000000003,-3.3306690738754696e-16,1.0190404291509674,1.0190404291509676,-2.220446049250313e-16,0.41555139479591574,0.19167529599947206,0.22387609879644368,0.011129695569856546,0.07294528202932102,-0.06181558645946447
77,Envious,Envious,15,1.0,0.8733333333333333,0.1266666666666667,0.0,0.5838693741867441,-0.5838693741867441,0.0,0.35239957291356133,-0.35239957291356133,0.0,0.15646296588525016,-0.15646296588525016
78,Envious,Envious,15,1.0,0.49333333333333323,0.5066666666666668,0.0,0.9905676589172953,-0.9905676589172953,0.0,0.10243700346971005,-0.10243700346971005,0.0,0.10243700346971005,-0.10243700346971005
79,Envious,Envious,15,0.9333333333333333,0.7066666666666667,0.22666666666666668,0.40144916971772016,0.8988652959657097,-0.4974161262479896,0.40144916971772016,0.4240330763556309,-0.022583906637910767,0.16970016821052344,0.16024576772611782,0.009454400484405628
80,Optimist,Optimist,15,0.6,0.4866666666666666,0.1133333333333334,1.0190404291509674,1.0147145032087408,0.004325925942226583,0.25843009187296895,0.26732569932501205,-0.008895607452043097,-0.10665224296756115,0.06275441857911217,-0.16940666154667333
81,Optimist,Optimist,15,0.4666666666666667,0.44000000000000006,0.026666666666666616,1.0448814666779354,0.9913109041049795,0.05357056257295589,0.4413924323228837,0.32016452873552,0.12122790358736374,-0.05478723706971378,0.11446699461649784,-0.16925423168621162
82,Undefined,Envious,15,0.5333333333333333,0.6133333333333333,-0.07999999999999996,1.0448814666779354,0.9859967937976494,0.05888467288028598,0.574725765656217,0.33199872693712174,0.2427270387190953,0.3102950977708161,0.16926408502094298,0.14103101274987312
83,Trustful,Trustful,15,0.8666666666666667,0.8666666666666667,0.0,0.6145993412492041,0.6145993412492043,-2.220446049250313e-16,0.11841967185660651,0.24257638914381924,-0.12415671728721273,0.0941178067499212,0.12927580355614565,-0.035157996806224445
84,Envious,Envious,15,0.7333333333333333,0.5800000000000001,0.1533333333333332,0.884730576637466,1.0066462625320327,-0.1219156858945667,0.049492540775217586,0.14842893650669264,-0.09893639573147506,-0.007490990709671852,0.07959728816439168,-0.08708827887406353
85,Envious,Envious,15,0.9333333333333333,0.7666666666666667,0.16666666666666663,0.40144916971772016,0.793279711270621,-0.39183054155290087,0.16970016821052344,0.19867360645549248,-0.028973438244969035,0.16970016821052344,0.11033464719211077,0.05936552101841268
86,Envious,Envious,18,0.7777777777777778,0.5722222222222222,0.2055555555555556,0.804279368755536,0.9902687103062444,-0.18598934155070845,-0.09042457739177234,0.11385043558091831,-0.20427501297269066,-0.11765929937360908,0.04841566470942631,-0.1660749640830354
87,Envious,Envious,18,0.7777777777777778,0.5611111111111111,0.21666666666666667,0.804279368755536,1.0129558656392046,-0.20867649688366863,0.23961033757034456,0.19060835413621674,0.049001983434127816,0.1847126473424443,0.02456356163372988,0.16014908570871442
88,Undefined,Optimist,18,0.6666666666666666,0.5333333333333334,0.1333333333333332,0.9583706963014053,1.0125293218402844,-0.05415862553887918,-0.103657781840225,0.17513255201799904,-0.27879033385822405,-0.10784577971163645,0.08220533926182456,-0.190051118973461
89,Trustful,Trustful,18,0.9444444444444444,0.9444444444444449,-4.440892098500626e-16,0.3496182913972408,0.3496182913972408,0.0,0.19843231803921405,0.13743943121435154,0.06099288682486251,0.12925940149274012,0.12014620207773305,0.009113199415007073
90,Trustful,Trustful,18,1.0,1.0000000000000002,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Envious,Envious,18,0.9444444444444444,0.772222222222222,0.1722222222222224,0.3496182913972408,0.8014078002458885,-0.4517895088486477,0.3496182913972408,0.2636354493178157,0.08598284207942514,0.15649412347457692,0.13370740093980216,0.02278672253477476
92,Optimist,Optimist,18,0.8333333333333334,0.5111111111111113,0.3222222222222221,0.6900972838952698,0.9728319339734941,-0.2827346500782243,0.15995503328422334,0.13850191983920807,0.02145311344501527,0.15995503328422334,0.02823636975829502,0.13171866352592831
93,Envious,Envious,18,0.9444444444444444,0.6000000000000001,0.34444444444444433,0.3496182913972408,0.988807662832577,-0.6391893714353363,0.10900784723716894,0.42653344859917314,-0.3175256013620042,0.09286928860087379,0.21429613349973617,-0.12142684489886238
95,Optimist,Optimist,18,0.6666666666666666,0.45555555555555555,0.21111111111111108,0.9583706963014053,0.987056242815978,-0.02868554651457278,0.08946638608243884,0.11714113112610298,-0.027674745043664142,0.08061988603845172,0.032331088163962574,0.04828879787448914
96,Optimist,Optimist,18,0.7222222222222222,0.5222222222222224,0.19999999999999984,0.8924800408963943,1.0037626389968008,-0.11128259810040653,0.14520231649992799,0.21566977802294549,-0.0704674615230175,0.021712398359706397,0.03959619886214053,-0.017883800502434134
97,Optimist,Optimist,18,0.6666666666666666,0.4388888888888889,0.22777777777777775,0.9583706963014053,0.9943342653943512,-0.03596356909294596,0.1987141648758285,0.14693404138515678,0.05178012349067171,0.04566485920008023,-0.0388488690662053,0.08451372826628553
98,Envious,Envious,18,0.8333333333333334,0.7444444444444442,0.08888888888888913,0.6900972838952698,0.8520034894961697,-0.16190620560089986,-0.011482494329374648,0.0993104495798196,-0.11079294390919425,-0.04104188186490132,0.027287215637369095,-0.06832909750227041
99,Optimist,Optimist,18,0.6111111111111112,0.46666666666666673,0.14444444444444443,1.0041536270551445,1.003567144967629,0.0005864820875154386,0.08589970828104865,0.105527560590185,-0.019627852309136357,0.01672679173457481,0.0477606995457825,-0.03103390781120769
100,Envious,Envious,18,1.0,0.7333333333333332,0.26666666666666683,0.0,0.8552304153551731,-0.8552304153551731,0.0,0.27475973143637233,-0.27475973143637233,0.0,0.20895408751156164,-0.20895408751156164
101,Pessimist,Pessimist,18,0.6666666666666666,0.5222222222222221,0.1444444444444445,0.9583706963014053,0.9862031552181376,-0.02783245891673236,0.049391523835523254,0.10834163590022028,-0.058950112064697024,0.054820250110109825,0.013096735360040392,0.04172351475006943
102,Envious,Envious,18,0.6666666666666666,0.5555555555555556,0.11111111111111105,0.9583706963014053,1.009316854350018,-0.05094615804861269,0.1843195831590705,0.2305911000043044,-0.04627151684523392,-0.00880458476359347,0.09540418245843972,-0.10420876722203319
103,Envious,Envious,18,0.9444444444444444,0.6888888888888889,0.25555555555555554,0.3496182913972408,0.8964000122585806,-0.5467817208613397,0.10900784723716894,0.3219729060614821,-0.21296505882431316,0.10900784723716894,0.1916391260655778,-0.08263127882840884
104,Envious,Envious,17,0.9411764705882353,0.5941176470588235,0.34705882352941175,0.3651891659823677,0.9805924988646003,-0.6154033328822326,0.1318679884364258,0.12939054825142152,0.002477440185004287,0.1318679884364258,0.12939054825142152,0.002477440185004287
105,Envious,Envious,17,0.8235294117647058,0.5470588235294119,0.2764705882352939,0.7147270241606074,1.0061632769288722,-0.2914362527682648,-0.006679330630176117,0.006751009436742354,-0.01343034006691847,-0.006679330630176117,0.006751009436742346,-0.013430340066918463
106,Pessimist,Pessimist,17,0.7647058823529411,0.4882352941176471,0.276470588235294,0.8295587932862386,1.0248131090265047,-0.19525431574026608,-0.006081591496106209,0.1581074533229878,-0.16418904481909402,-0.03245694536120303,0.09886807247409077,-0.1313250178352938
107,Undefined,Envious,17,0.6470588235294118,0.6529411764705882,-0.00588235294117645,0.9790995889625321,0.9392595390238931,0.03984004993863899,-0.0008902694254250276,0.2032771537100127,-0.20416742313543773,-0.10543035610048446,0.04642448285079503,-0.1518548389512795
108,Optimist,Optimist,17,0.6470588235294118,0.488235294117647,0.1588235294117648,0.9790995889625321,1.0248131090265045,-0.045713520063972335,0.21328808698566226,0.07717585839316103,0.13611222859250122,0.09317961757587301,0.01294318176332931,0.0802364358125437
109,Pessimist,Pessimist,17,0.6470588235294118,0.4764705882352941,0.1705882352941177,0.9790995889625321,1.0019421611939365,-0.0228425722314044,0.24212485143701878,0.17652142421213038,0.0656034272248884,-0.11471782435068045,0.05322770702792723,-0.16794553137860768
111,Optimist,Optimist,17,0.6470588235294118,0.49411764705882355,0.15294117647058825,0.9790995889625321,1.0052225500513217,-0.02612296108878953,0.19620020137076144,0.16174116101224284,0.0344590403585186,0.1317103253437314,0.040063074054120976,0.09164725128961042
112,Optimist,Optimist,17,0.6470588235294118,0.4882352941176471,0.1588235294117647,0.9790995889625321,0.9702297688836372,0.008869820078894919,0.14592061476644702,0.08505112890091639,0.060869485865530634,0.051235880976046366,0.0567887368368707,-0.005552855860824331
114,Undefined,Trustful,17,0.6470588235294118,0.6470588235294118,0.0,0.9790995889625321,0.9790995889625326,-4.440892098500626e-16,0.3407110845445306,0.12196207420105161,0.218749010343479,0.31433573067943377,0.08724234505300076,0.227093385626433
115,Envious,Envious,17,0.8823529411764706,0.4823529411764706,0.39999999999999997,0.5649915816219103,0.9947328009413653,-0.42974121931945497,0.05981851876216804,0.08944628171338934,-0.029627762951221298,0.05981851876216804,0.005898384191970551,0.05392013457019749
116,Optimist,Optimist,17,0.7647058823529411,0.5529411764705883,0.21176470588235285,0.8295587932862386,1.0152404496632872,-0.1856816563770486,0.13698920294681172,0.24344013255379005,-0.10645092960697833,0.06374729130936874,0.04107226738843533,0.02267502392093341
117,Optimist,Optimist,17,0.7647058823529411,0.4882352941176471,0.276470588235294,0.8295587932862386,1.008385915637268,-0.1788271223510295,0.2970684688553106,0.22649051192553973,0.07057795692977084,0.2238265572178676,0.1703145339850013,0.0535120232328663
118,Optimist,Optimist,17,0.7058823529411765,0.5294117647058825,0.17647058823529405,0.9164132552123273,1.0134651956443759,-0.09705194043204857,0.15060175323545733,0.21868610484935525,-0.06808435161389792,0.03882913383015585,0.04998176022782616,-0.011152626397670312
119,Optimist,Optimist,17,0.8235294117647058,0.535294117647059,0.2882352941176468,0.7147270241606074,0.9908780780078095,-0.27615105384720207,0.2344892264351106,0.33188725795773644,-0.09739803152262583,0.23251628633399368,0.2568748609908595,-0.024358574656865806
120,Envious,Envious,17,0.8823529411764706,0.7764705882352938,0.10588235294117676,0.5649915816219103,0.8031020721198054,-0.23811049049789512,0.10668507653451409,0.23809310871166642,-0.13140803217715233,0.012000342744113435,0.15464511458548363,-0.1426447718413702
121,Envious,Envious,17,0.8235294117647058,0.5529411764705883,0.2705882352941176,0.7147270241606074,1.0093266425148186,-0.2945996183542112,0.2998837585532088,0.23916323859374475,0.060720519959464064,0.04511975885430919,-0.007018516063866916,0.0521382749181761
122,Envious,Envious,17,0.8235294117647058,0.6058823529411765,0.2176470588235293,0.7147270241606074,0.9695039508699672,-0.2547769267093598,0.3945684923436095,0.20689526694440782,0.1876732253992017,0.18811113914790734,0.03196501956226601,0.15614611958564134
123,Trustful,Trustful,17,0.6470588235294118,0.6470588235294118,0.0,0.9790995889625321,0.9790995889625326,-4.440892098500626e-16,0.16300850038134795,0.18326374745163665,-0.020255247070288696,-0.06443823774636603,0.060809320175340284,-0.12524755792170633
124,Undefined,Pessimist,17,0.6470588235294118,0.47058823529411764,0.17647058823529416,0.9790995889625321,0.9884351186679088,-0.009335529705376655,0.28652999862310513,0.18822195059038468,0.09830804803272045,0.045361441557818405,0.01224175399960812,0.033119687558210285
125,Optimist,Optimist,17,0.6470588235294118,0.43529411764705883,0.21176470588235297,0.9790995889625321,0.9775216917415867,0.001577897220945479,0.28652999862310524,0.2837280100064948,0.0028019886166104624,0.06832376659094719,0.1409533155491702,-0.07262954895822302
126,Optimist,Optimist,17,0.6470588235294118,0.4882352941176471,0.1588235294117647,0.9790995889625321,1.0248131090265045,-0.045713520063972335,0.5642563233551335,0.5726174529314115,-0.008361129576277992,0.5027632905541464,0.4017038938732235,0.10105939668092284
127,Trustful,Trustful,17,0.6470588235294118,0.6470588235294118,0.0,0.9790995889625321,0.9790995889625326,-4.440892098500626e-16,0.17475737921780377,0.15195530235112917,0.022802076866674598,-0.016131591243168764,0.052069964084463884,-0.06820155532763264
128,Undefined,Envious,17,0.47058823529411764,0.5529411764705884,-0.08235294117647074,1.0399347534540846,1.0175402392094368,0.02239451424464778,0.01935925177831499,0.17702260426045194,-0.15766335248213695,-0.10074921763147415,0.028771805262540025,-0.12952102289401418
129,Undefined,Trustful,13,0.6153846153846154,0.6153846153846154,0.0,1.0167248755262976,1.0167248755262979,-2.220446049250313e-16,0.44420987238099274,0.1796170433468994,0.2645928290340933,0.08102929388526336,0.12063776499376104,-0.039608471108497675
131,Trustful,Trustful,13,0.7692307692307693,0.7692307692307689,3.3306690738754696e-16,0.8348381080955067,0.8348381080955064,3.3306690738754696e-16,0.32039137434739173,0.28140651813507167,0.03898485621232006,0.21193679479223304,0.11262765456969404,0.099309140222539
135,Envious,Envious,16,0.9375,0.9375,0.0,0.382374286644794,0.38237428664479406,-5.551115123125783e-17,0.1344705355022307,0.22070883855884954,-0.08623830305661884,0.09353165849888112,0.12586827471440573,-0.03233661621552461
136,Envious,Envious,16,0.875,0.6937499999999999,0.18125000000000013,0.5886486632273765,0.9145545996568524,-0.32590593642947585,0.14787769351951557,0.2381219717333709,-0.09024427821385533,0.14787769351951557,0.18789561140581784,-0.04001791788630227
137,Optimist,Optimist,16,0.6875,0.5499999999999998,0.13750000000000018,0.9411224525623375,1.0006270357573221,-0.05950458319498464,0.280990545084043,0.2562473893142604,0.024743155769782588,0.280990545084043,0.2562473893142604,0.024743155769782588
138,Envious,Envious,16,0.875,0.525,0.35,0.5886486632273765,0.9985495398666361,-0.40990087663925956,0.16594919445169537,0.35513484100389714,-0.18918564655220177,0.16594919445169537,0.16252901319556912,0.0034201812561262535
139,Envious,Envious,16,1.0,0.5625,0.4375,0.0,0.9939929401591328,-0.9939929401591328,0.0,0.23334332319772805,-0.23334332319772805,0.0,0.15918776864172543,-0.15918776864172543
140,Envious,Envious,16,0.8125,0.7062500000000002,0.10624999999999984,0.7412964801529259,0.9111485567009259,-0.16985207654799994,0.2227059793302818,0.1998395730359102,0.02286640629437159,0.04791026169716395,0.07668443145611854,-0.028774169758954596
143,Trustful,Trustful,17,0.6470588235294118,0.6470588235294118,0.0,0.9790995889625321,0.9790995889625326,-4.440892098500626e-16,-0.020033090560279687,0.16966787169460926,-0.18970096225488894,-0.0015051162145276464,0.055681355634342095,-0.05718647184886974
144,Envious,Envious,17,0.9411764705882353,0.5294117647058825,0.4117647058823528,0.3651891659823677,1.0134651956443759,-0.6482760296620081,0.16070475288778238,0.14706315864673566,0.013641594241046717,0.1104251662834681,0.08871144878938307,0.02171371749408503
146,Trustful,Trustful,17,0.6470588235294118,0.6470588235294118,0.0,0.9790995889625321,0.9790995889625326,-4.440892098500626e-16,0.5412939983220049,0.19279342991941742,0.3485005684025875,0.3079728207760629,-0.016695640650885232,0.32466846142694816
148,Pessimist,Pessimist,17,0.7058823529411765,0.4882352941176471,0.21764705882352942,0.9164132552123273,1.0207380654614437,-0.10432481024911644,0.3106810191439563,0.2997133227429173,0.010967696401039007,0.017386311677198285,0.0933880453170285,-0.07600173363983022
149,Envious,Envious,17,0.8235294117647058,0.7411764705882352,0.08235294117647063,0.7147270241606074,0.8559073858968113,-0.14118036173620385,0.010943987624507656,0.27611260473186316,-0.2651686171073555,-0.0334611595615788,0.15032463337401528,-0.18378579293559408
150,Trustful,Trustful,14,0.6428571428571429,0.6428571428571429,0.0,0.9918107815595227,0.991810781559523,-2.220446049250313e-16,0.07142577571824227,0.3588913936649069,-0.28746561794666464,-0.043548543884387225,0.12228952340720463,-0.16583806729159184
151,Undefined,Trustful,16,0.5,0.5000000000000001,-1.1102230246251565e-16,1.0450842200277801,1.0450842200277806,-4.440892098500626e-16,0.19047062217400623,0.31709144911366255,-0.12662082693965632,0.08986809252170547,0.10415784822365291,-0.014289755701947446
152,Envious,Envious,17,1.0,0.8823529411764702,0.11764705882352977,0.0,0.56499158162191,-0.56499158162191,0.0,0.38249571070891863,-0.38249571070891863,0.0,0.2969927670848958,-0.2969927670848958
153,Pessimist,Pessimist,18,0.7222222222222222,0.4722222222222223,0.2499999999999999,0.8924800408963943,0.9979834656596915,-0.10550342476329722,0.07835406550714397,0.18503726449972363,-0.10668319899257966,0.02854312371604606,0.0824059166441221,-0.05386279292807604
154,Pessimist,Pessimist,18,0.8333333333333334,0.5722222222222224,0.26111111111111096,0.6900972838952698,0.9824761425308695,-0.29237885863559965,0.3457871426145791,0.1859622578074316,0.1598248848071475,0.16317844940330417,0.09611588090876394,0.06706256849454023
155,Optimist,Optimist,18,0.8888888888888888,0.45,0.43888888888888883,0.5433331970225614,0.9902687103062444,-0.446935513283683,0.13539822086816766,0.0920424249845259,0.04335579588364176,0.04597375006612253,-0.03760178171889568,0.08357553178501821
156,Envious,Envious,18,0.7777777777777778,0.611111111111111,0.16666666666666674,0.804279368755536,0.9752861213505777,-0.17100675259504172,0.02437128307438796,0.24440217845949724,-0.22003089538510928,0.06444614532130366,0.18532300554183026,-0.1208768602205266
157,Pessimist,Pessimist,18,0.7222222222222222,0.538888888888889,0.18333333333333324,0.8924800408963943,0.9907992186213374,-0.09831917772494303,0.2858728151465658,0.27079773167380516,0.015075083472760653,-0.08198729876091237,0.03978686405000331,-0.12177416281091569
158,Envious,Envious,17,1.0,0.7117647058823527,0.28823529411764726,0.0,0.8853495097417673,-0.8853495097417673,0.0,0.3750541188512057,-0.3750541188512057,0.0,0.20321289982173113,-0.20321289982173113
159,Undefined,Optimist,18,0.5,0.4388888888888889,0.061111111111111116,1.0400748622469156,0.9981789596888634,0.0418959025580522,0.08729416289867498,0.07791236719991693,0.00938179569875805,0.08729416289867498,0.07791236719991698,0.009381795698757994
160,Trustful,Trustful,16,0.875,0.8749999999999997,3.3306690738754696e-16,0.5886486632273765,0.5886486632273765,0.0,0.08254134616846676,0.20489986950579145,-0.12235852333732469,0.03680385142726483,0.1182602432436505,-0.08145639181638567
161,Pessimist,Pessimist,16,0.6875,0.49999999999999994,0.18750000000000006,0.9411224525623375,1.0152513931654896,-0.07412894060315212,0.2487370110442948,0.16555568043685248,0.08318133060744232,-0.021949738635785976,0.10381930070838616,-0.12576903934417213
163,Pessimist,Pessimist,17,0.6470588235294118,0.43529411764705883,0.21176470588235297,0.9790995889625321,0.973475697074962,0.005623891887570176,0.04290003097155859,0.06063528376258453,-0.01773525279102594,0.04290003097155859,0.06063528376258453,-0.01773525279102594
164,Pessimist,Pessimist,18,0.6666666666666666,0.5166666666666667,0.1499999999999999,0.9583706963014053,1.0011857441738043,-0.04281504787239909,0.4974013622368326,0.10987816632453784,0.3875231959122948,-0.0691310012660803,0.009416205250997003,-0.07854720651707729
165,Undefined,Envious,18,0.7222222222222222,0.5611111111111111,0.1611111111111111,0.8924800408963943,0.9981789596888634,-0.10569891879246907,0.4282122884606054,0.07607910371503862,0.35213318474556676,0.3932572616222339,0.021958930684400985,0.37129833093783293
166,Optimist,Optimist,18,0.7777777777777778,0.5833333333333334,0.19444444444444442,0.804279368755536,0.9866296990170578,-0.1823503302615218,0.45996922747484525,0.21302727650110703,0.24694195097373822,-0.0839869162188066,0.02817611657257644,-0.11216303279138304
169,Undefined,Trustful,14,0.6428571428571429,0.6428571428571429,0.0,0.9918107815595227,0.991810781559523,-2.220446049250313e-16,-0.01751083127008135,0.24186250070114027,-0.2593733319712216,-0.10644743825840508,0.04670160722201077,-0.15314904548041586
170,Optimist,Optimist,16,0.875,0.4875,0.3875,0.5886486632273765,0.9877650500194473,-0.39911638679207073,0.28470760256982813,0.29790345152170683,-0.013195848951878697,0.0238784704572349,0.15577840391554584,-0.13189993345831094
171,Envious,Envious,16,0.5625,0.6124999999999999,-0.04999999999999993,1.0337836283162776,0.9967191580147017,0.03706447030157589,0.4312191246294974,0.36906483696956394,0.06215428765993347,0.16847372884777734,0.1564393392370967,0.012034389610680651
172,Optimist,Optimist,16,0.75,0.5375,0.21250000000000002,0.856362344486913,1.0131880220752554,-0.15682567758834243,0.1511462169808383,0.18279778774599226,-0.03165157076515396,-0.11491341262755694,0.04628245921282843,-0.16119587184038536
173,Undefined,Envious,16,0.625,0.65,-0.025000000000000022,0.9995182229527452,0.950020674911274,0.04949754804147122,0.31708509398418805,0.24872576477886654,0.0683593292053215,0.21648256433188728,0.11297395493528169,0.1035086093966056
174,Envious,Envious,16,0.625,0.5437500000000001,0.08124999999999993,0.9995182229527452,1.0197000272744747,-0.020181804321729557,0.09982040507119117,0.31481817152470704,-0.21499776645351587,-0.04237427629788104,0.08973118707796865,-0.1321054633758497
176,Optimist,Optimist,16,0.6875,0.43124999999999997,0.25625000000000003,0.9411224525623375,0.9959939769696251,-0.0548715244072876,0.3037735436215605,0.11878542859485791,0.1849881150267026,0.3037735436215605,0.11878542859485791,0.1849881150267026
177,Optimist,Optimist,16,0.6875,0.5624999999999999,0.1250000000000001,0.9411224525623375,0.9860026783491546,-0.04488022578681705,-0.08981695720108374,0.10916510045919443,-0.19898205766027816,-0.13075583420443337,0.046466800301054975,-0.17722263450548836
178,Optimist,Optimist,16,0.875,0.50625,0.36875,0.5886486632273765,1.0057073337899276,-0.4170586705625511,0.29980603508146364,0.12149751713930025,0.1783085179421634,-0.004135025576084694,0.055090079401637945,-0.05922510497772264
179,Envious,Envious,16,1.0,0.7749999999999998,0.2250000000000002,0.0,0.8028196082350061,-0.8028196082350061,0.0,0.25029811084406545,-0.25029811084406545,0.0,0.16768170303976715,-0.16768170303976715
180,Pessimist,Pessimist,16,0.8125,0.56875,0.24375000000000002,0.7412964801529259,0.9913609181819281,-0.25006443802900213,0.7412964801529259,0.524669654365071,0.21662682578785497,-0.04073840153021269,0.12578040012827874,-0.16651880165849142
181,Envious,Envious,16,0.6875,0.6500000000000001,0.03749999999999987,0.9411224525623375,0.9689208052885196,-0.02779835272618214,0.00048575767743397336,0.18673896748244767,-0.1862532098050137,-0.07733377343734926,0.1349735066974056,-0.21230728013475486
186,Trustful,Trustful,14,0.8571428571428571,0.8571428571428569,2.220446049250313e-16,0.6431976014712191,0.6431976014712192,-1.1102230246251565e-16,0.3948950998563655,0.20228080897700584,0.19261429087935966,0.30595849286804183,0.12243771944558755,0.18352077342245426
187,Envious,Envious,14,0.7142857142857143,0.7428571428571425,-0.028571428571428248,0.9146453914555226,0.8603558334586618,0.05428955799686075,0.3830243171063109,0.3225973390431755,0.060426978063135406,0.0997057443719529,0.1529326331250847,-0.05322688875313181
188,Trustful,Trustful,14,0.8571428571428571,0.8571428571428569,2.220446049250313e-16,0.6431976014712191,0.6431976014712192,-1.1102230246251565e-16,0.20051313411033106,0.31569065310984884,-0.11517751899951778,0.07656045600250294,0.13765114362883085,-0.06109068762632791
190,Envious,Envious,16,0.8125,0.6375,0.17500000000000004,0.7412964801529259,0.9781869228639137,-0.2368904427109878,0.39279019935806186,0.29025619102124056,0.1025340083368213,0.3212122601251458,0.060440607206577464,0.26077165291856835
191,Pessimist,Pessimist,16,0.75,0.4937500000000001,0.2562499999999999,0.856362344486913,1.0154663219290074,-0.15910397744209448,0.17392921551835583,0.2929705950140564,-0.1190413794957006,0.08986809252170547,0.14152382598230095,-0.05165573346059549
