User_ID,n_decisions,match_Trustful,H_mismatch_Trustful,match_Optimist,H_mismatch_Optimist,match_Pessimist,H_mismatch_Pessimist,match_Envious,H_mismatch_Envious,phenotype_entropy,Age,Gender
2,14,0.2857142857142857,0.863120568566631,0.7142857142857143,0.863120568566631,0.6428571428571429,0.9402859586706311,1.0,0.0,Envious,50,h
3,14,0.9285714285714286,0.3712323266408755,0.6428571428571429,0.9402859586706311,0.35714285714285715,0.9402859586706311,0.21428571428571427,0.74959525725948,Trustful,46,h
4,14,0.6428571428571429,0.9402859586706311,0.5714285714285714,0.9852281360342515,0.7142857142857143,0.863120568566631,0.6428571428571429,0.9402859586706311,Pessimist,40,d
5,14,0.6428571428571429,0.9402859586706311,0.8571428571428571,0.5916727785823275,0.5,1.0,0.5714285714285714,0.9852281360342515,Optimist,11,h
6,14,0.2857142857142857,0.863120568566631,0.5,1.0,0.5,1.0,0.8571428571428571,0.5916727785823275,Envious,11,h
7,14,0.07142857142857142,0.3712323266408755,0.5714285714285714,0.9852281360342515,0.7142857142857143,0.863120568566631,1.0,0.0,Envious,40,h
8,14,0.5714285714285714,0.9852281360342515,0.7142857142857143,0.863120568566631,0.5,1.0,0.5,1.0,Optimist,11,h
9,14,0.2857142857142857,0.863120568566631,0.5714285714285714,0.9852281360342515,0.7142857142857143,0.863120568566631,0.8571428571428571,0.5916727785823275,Envious,45,h
10,14,0.5,1.0,0.7142857142857143,0.863120568566631,0.5714285714285714,0.9852281360342515,0.7857142857142857,0.74959525725948,Envious,10,h
11,14,0.5,1.0,0.5714285714285714,0.9852281360342515,0.5,1.0,0.7142857142857143,0.863120568566631,Envious,39,h
18,14,0.42857142857142855,0.9852281360342515,0.5,1.0,0.7142857142857143,0.863120568566631,0.8571428571428571,0.5916727785823275,Envious,69,h
19,14,0.5,1.0,0.7857142857142857,0.74959525725948,0.5,1.0,0.5714285714285714,0.9852281360342515,Optimist,53,d
20,14,0.6428571428571429,0.9402859586706311,0.6428571428571429,0.9402859586706311,0.5714285714285714,0.9852281360342515,0.42857142857142855,0.9852281360342515,Undefined,69,h
22,14,0.21428571428571427,0.74959525725948,0.42857142857142855,0.9852281360342515,0.7142857142857143,0.863120568566631,0.8571428571428571,0.5916727785823275,Envious,30,d
23,14,0.5714285714285714,0.9852281360342515,0.7142857142857143,0.863120568566631,0.42857142857142855,0.9852281360342515,0.5,1.0,Optimist,27,h
24,14,0.35714285714285715,0.9402859586706311,0.5714285714285714,0.9852281360342515,0.7857142857142857,0.74959525725948,0.7142857142857143,0.863120568566631,Pessimist,33,h
25,14,0.5,1.0,0.8571428571428571,0.5916727785823275,0.6428571428571429,0.9402859586706311,0.5714285714285714,0.9852281360342515,Optimist,33,d
26,14,0.21428571428571427,0.74959525725948,0.5714285714285714,0.9852281360342515,0.5714285714285714,0.9852281360342515,1.0,0.0,Envious,66,d
27,13,0.46153846153846156,0.9957274520849255,0.8461538461538461,0.6193821946787638,0.3076923076923077,0.8904916402194913,0.6923076923076923,0.8904916402194913,Optimist,68,d
28,14,0.9285714285714286,0.3712323266408755,0.35714285714285715,0.9402859586706311,0.5,1.0,0.14285714285714285,0.5916727785823273,Trustful,19,h
29,14,0.6428571428571429,0.9402859586706311,0.6428571428571429,0.9402859586706311,0.42857142857142855,0.9852281360342515,0.5,1.0,Undefined,19,h
30,14,0.21428571428571427,0.74959525725948,0.5,1.0,0.5714285714285714,0.9852281360342515,0.9285714285714286,0.3712323266408755,Envious,15,h
31,14,0.6428571428571429,0.9402859586706311,0.6428571428571429,0.9402859586706311,0.7857142857142857,0.74959525725948,0.5714285714285714,0.9852281360342515,Pessimist,15,h
32,17,0.8235294117647058,0.672294817075638,0.7058823529411765,0.8739810481273578,0.6470588235294118,0.9366673818775626,0.4117647058823529,0.9774178175281716,Trustful,45,h
33,17,0.5294117647058824,0.9975025463691152,0.7647058823529411,0.7871265862012691,0.8235294117647058,0.672294817075638,0.6470588235294118,0.9366673818775626,Pessimist,40,h
34,17,0.5882352941176471,0.9774178175281716,0.8235294117647058,0.672294817075638,0.6470588235294118,0.9366673818775626,0.7058823529411765,0.8739810481273578,Optimist,33,h
35,17,0.5882352941176471,0.9774178175281716,0.5294117647058824,0.9975025463691152,0.8235294117647058,0.672294817075638,0.5882352941176471,0.9774178175281716,Pessimist,35,d
36,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trustful,44,h
37,17,0.5294117647058824,0.9975025463691152,0.47058823529411764,0.9975025463691152,0.7058823529411765,0.8739810481273578,0.5882352941176471,0.9774178175281716,Pessimist,27,d
38,17,0.23529411764705882,0.7871265862012691,0.5294117647058824,0.9975025463691152,0.7647058823529411,0.7871265862012691,0.8823529411764706,0.5225593745369408,Envious,28,h
40,17,0.35294117647058826,0.9366673818775626,0.5294117647058824,0.9975025463691152,0.7058823529411765,0.8739810481273578,0.7058823529411765,0.8739810481273578,Pessimist,10,d
41,17,0.47058823529411764,0.9975025463691152,0.6470588235294118,0.9366673818775626,0.7058823529411765,0.8739810481273578,0.7058823529411765,0.8739810481273578,Pessimist,10,d
42,17,0.4117647058823529,0.9774178175281716,0.5294117647058824,0.9975025463691152,0.7058823529411765,0.8739810481273578,0.7647058823529411,0.7871265862012691,Envious,10,h
43,17,0.35294117647058826,0.9366673818775626,0.8235294117647058,0.672294817075638,0.5882352941176471,0.9774178175281716,0.8823529411764706,0.5225593745369408,Envious,10,d
45,17,0.7058823529411765,0.8739810481273578,0.7058823529411765,0.8739810481273578,0.5294117647058824,0.9975025463691152,0.4117647058823529,0.9774178175281716,Trustful,50,h
47,16,0.625,0.954434002924965,0.8125,0.6962122601251458,0.5625,0.9886994082884974,0.5,1.0,Optimist,45,h
48,16,0.625,0.954434002924965,0.75,0.8112781244591328,0.8125,0.6962122601251458,0.75,0.8112781244591328,Pessimist,27,h
49,16,0.6875,0.8960382325345574,0.5,1.0,0.5,1.0,0.375,0.954434002924965,Trustful,32,h
51,16,0.6875,0.8960382325345574,0.5,1.0,0.5,1.0,0.375,0.954434002924965,Trustful,10,d
