User_ID,Experiment_number,Round_number,S,T,Game,Action,Opponent_ID,Opponent_Action
329,27,4,4,5,Stag-Hunt,C,4674,D
329,27,5,3,8,Stag-Hunt,C,4692,C
329,27,6,5,11,border Snow Drift/Prisoner's Dilemma,C,4695,D
329,27,7,0,15,Prisoner's Dilemma,C,4717,D
329,27,8,5,13,border Snow Drift/Prisoner's Dilemma,D,4729,D
329,27,9,2,11,Prisoner's Dilemma,D,4732,D
329,27,10,3,5,Stag-Hunt,D,4751,D
329,27,11,7,5,Harmony,C,4763,D
329,27,12,6,12,Snow Drift,D,4770,D
329,27,13,7,12,Snow Drift,D,4778,D
329,27,14,1,13,Prisoner's Dilemma,D,4796,D
329,27,15,7,5,Harmony,C,4803,C
329,27,16,5,9,border Harmony/Stag-Hunt,D,4820,D
329,27,17,7,15,Snow Drift,D,4837,D
329,27,18,0,10,border Stag-Hunt/Prisoner's Dilemma,D,4842,D
330,27,1,7,7,Harmony,C,4643,C
330,27,2,4,11,Prisoner's Dilemma,D,4646,C
330,27,3,8,5,Harmony,C,4664,C
330,27,4,4,5,Stag-Hunt,D,4675,C
330,27,5,5,6,border Harmony/Stag-Hunt,C,4691,C
330,27,6,0,5,Stag-Hunt,D,4699,D
330,27,7,4,6,Stag-Hunt,D,4715,D
330,27,8,10,12,Snow Drift,D,4723,D
330,27,9,1,8,Stag-Hunt,D,4730,D
330,27,10,8,12,Snow Drift,D,4744,D
330,27,11,10,11,Snow Drift,D,4765,C
330,27,12,6,7,Harmony,D,4777,D
330,27,13,9,14,Snow Drift,D,4788,D
330,27,14,4,5,Stag-Hunt,D,4794,D
330,27,15,7,5,Harmony,C,4802,C
330,27,16,3,6,Stag-Hunt,D,4815,D
330,27,17,3,5,Stag-Hunt,D,4830,C
330,27,18,10,9,Harmony,C,4846,C
331,27,1,8,15,Snow Drift,D,4640,D
331,27,2,8,7,Harmony,C,4649,C
331,27,3,8,8,Harmony,C,4659,C
331,27,4,0,5,Stag-Hunt,D,4680,D
331,27,5,8,6,Harmony,C,4687,C
331,27,6,4,13,Prisoner's Dilemma,D,4696,C
331,27,7,4,8,Stag-Hunt,D,4707,C
331,27,8,7,11,Snow Drift,D,4718,C
331,27,9,1,14,Prisoner's Dilemma,D,4739,D
331,27,10,3,5,Stag-Hunt,D,4750,D
331,27,11,7,9,Harmony,D,4754,D
331,27,12,2,5,Stag-Hunt,D,4768,C
331,27,13,9,14,Snow Drift,D,4780,C
331,27,14,8,5,Harmony,C,4798,C
331,27,15,6,7,Harmony,D,4805,C
331,27,16,9,10,border Harmony/Snow Drift,D,Dummy,C
331,27,17,6,15,Snow Drift,D,4833,D
331,27,18,10,9,Harmony,C,4847,C
332,27,1,2,13,Prisoner's Dilemma,D,4635,D
332,27,2,10,9,Harmony,C,4655,C
332,27,3,3,13,Prisoner's Dilemma,D,4663,D
332,27,4,9,12,Snow Drift,D,4678,C
332,27,5,1,10,border Stag-Hunt/Prisoner's Dilemma,D,4684,C
332,27,6,9,15,Snow Drift,D,4702,D
332,27,7,2,11,Prisoner's Dilemma,D,4708,C
332,27,8,3,15,Prisoner's Dilemma,D,4720,D
332,27,9,3,8,Stag-Hunt,C,4734,D
332,27,10,0,6,Stag-Hunt,C,4743,D
332,27,11,9,8,Harmony,C,4760,C
332,27,12,4,7,Stag-Hunt,C,4772,C
332,27,13,6,10,border Harmony/Snow Drift,D,4784,D
332,27,14,4,5,Stag-Hunt,C,4792,C
332,27,15,3,11,Prisoner's Dilemma,D,4807,D
332,27,16,5,7,border Harmony/Stag-Hunt,C,4822,C
332,27,17,7,14,Snow Drift,D,4826,D
332,27,18,10,13,Snow Drift,C,4841,C
333,27,1,5,14,border Snow Drift/Prisoner's Dilemma,D,4645,C
333,27,2,8,7,Harmony,C,4648,C
333,27,3,10,12,Snow Drift,C,4660,D
333,27,4,4,9,Stag-Hunt,D,4677,C
333,27,5,5,6,border Harmony/Stag-Hunt,C,4690,C
333,27,6,10,10,border Harmony/Snow Drift,C,4700,C
333,27,7,7,5,Harmony,C,4713,C
333,27,8,8,8,Harmony,C,4724,C
333,27,9,2,11,Prisoner's Dilemma,D,4733,D
333,27,10,10,15,Snow Drift,D,4747,D
333,27,11,10,11,Snow Drift,C,4764,D
333,27,12,2,5,Stag-Hunt,C,4769,D
333,27,13,4,5,Stag-Hunt,D,4786,D
333,27,14,8,10,border Harmony/Snow Drift,C,4800,C
333,27,15,3,11,Prisoner's Dilemma,D,4806,D
333,27,16,0,9,Stag-Hunt,C,4818,D
333,27,17,7,15,Snow Drift,D,4836,D
333,27,18,0,15,Prisoner's Dilemma,C,4839,D
334,27,1,3,8,Stag-Hunt,D,4637,C
334,27,2,5,7,border Harmony/Stag-Hunt,C,4653,C
334,27,3,8,8,Harmony,C,4658,C
334,27,4,6,6,Harmony,C,4671,C
334,27,5,10,5,Harmony,D,4688,C
334,27,6,10,10,border Harmony/Snow Drift,C,4701,C
334,27,7,7,5,Harmony,C,4712,C
334,27,8,9,9,Harmony,C,4727,C
334,27,9,4,13,Prisoner's Dilemma,D,4741,C
334,27,10,10,15,Snow Drift,C,4753,D
334,27,11,7,7,Harmony,C,4756,C
334,27,12,10,14,Snow Drift,D,4774,D
334,27,13,8,13,Snow Drift,C,4782,C
334,27,14,8,10,border Harmony/Snow Drift,C,4801,C
334,27,15,6,7,Harmony,C,4804,D
334,27,16,5,7,border Harmony/Stag-Hunt,C,4823,C
334,27,17,3,5,Stag-Hunt,C,4831,D
334,27,18,0,5,Stag-Hunt,D,4844,D
335,27,1,3,8,Stag-Hunt,C,4636,D
335,27,2,0,6,Stag-Hunt,D,Dummy,D
335,27,3,10,12,Snow Drift,D,4661,C
335,27,4,6,6,Harmony,C,4670,C
335,27,5,3,8,Stag-Hunt,C,4693,C
335,27,6,5,9,border Harmony/Stag-Hunt,D,4704,D
335,27,7,2,11,Prisoner's Dilemma,C,4709,D
335,27,8,9,9,Harmony,C,4726,C
335,27,9,3,8,Stag-Hunt,D,4735,C
335,27,10,0,6,Stag-Hunt,D,4742,C
335,27,11,9,8,Harmony,C,4761,C
335,27,12,6,7,Harmony,D,4776,D
335,27,13,6,10,border Harmony/Snow Drift,D,4785,D
335,27,14,4,5,Stag-Hunt,C,4793,C
335,27,15,3,10,border Stag-Hunt/Prisoner's Dilemma,D,4810,D
335,27,16,5,11,border Snow Drift/Prisoner's Dilemma,D,4816,C
335,27,17,3,13,Prisoner's Dilemma,D,4834,D
335,27,18,5,6,border Harmony/Stag-Hunt,D,4849,D
336,27,1,7,7,Harmony,C,4642,C
336,27,2,7,14,Snow Drift,D,4651,D
336,27,3,1,10,border Stag-Hunt/Prisoner's Dilemma,D,4667,C
336,27,4,0,5,Stag-Hunt,D,4681,D
336,27,5,1,8,Stag-Hunt,D,4683,D
336,27,6,9,15,Snow Drift,D,4703,D
336,27,7,5,5,border Harmony/Stag-Hunt,C,4711,C
336,27,8,10,12,Snow Drift,D,4722,D
336,27,9,8,7,Harmony,C,4736,C
336,27,10,8,12,Snow Drift,D,4745,D
336,27,11,7,5,Harmony,D,4762,C
336,27,12,10,14,Snow Drift,D,4775,D
336,27,13,9,14,Snow Drift,D,4789,D
336,27,14,1,13,Prisoner's Dilemma,D,4797,D
336,27,15,7,15,Snow Drift,D,4808,D
336,27,16,0,9,Stag-Hunt,D,4819,C
336,27,17,0,11,Prisoner's Dilemma,D,4829,D
336,27,18,0,10,border Stag-Hunt/Prisoner's Dilemma,D,4843,D
337,27,1,7,12,Snow Drift,C,4638,C
337,27,2,4,11,Prisoner's Dilemma,C,4647,D
337,27,3,8,5,Harmony,C,4665,C
337,27,4,7,14,Snow Drift,D,4673,C
337,27,5,1,8,Stag-Hunt,D,4682,D
337,27,6,5,9,border Harmony/Stag-Hunt,D,4705,D
337,27,7,4,6,Stag-Hunt,D,4714,D
337,27,8,3,15,Prisoner's Dilemma,D,4721,D
337,27,9,1,8,Stag-Hunt,D,4731,D
337,27,10,10,15,Snow Drift,D,4746,D
337,27,11,7,9,Harmony,D,4755,D
337,27,12,7,8,Harmony,D,4766,C
337,27,13,9,14,Snow Drift,C,4781,D
337,27,14,7,8,Harmony,D,4790,C
337,27,15,3,10,border Stag-Hunt/Prisoner's Dilemma,D,4811,D
337,27,16,5,9,border Harmony/Stag-Hunt,D,4821,D
337,27,17,3,13,Prisoner's Dilemma,D,4835,D
337,27,18,10,13,Snow Drift,C,4840,C
338,27,1,7,12,Snow Drift,C,4639,C
338,27,2,10,9,Harmony,C,4654,C
338,27,3,3,10,border Stag-Hunt/Prisoner's Dilemma,C,4669,C
338,27,4,7,14,Snow Drift,C,4672,D
338,27,5,1,10,border Stag-Hunt/Prisoner's Dilemma,C,4685,D
338,27,6,4,13,Prisoner's Dilemma,C,4697,D
338,27,7,4,8,Stag-Hunt,C,4706,D
338,27,8,7,11,Snow Drift,C,4719,D
338,27,9,4,13,Prisoner's Dilemma,C,4740,D
338,27,10,10,15,Snow Drift,D,4752,C
338,27,11,2,11,Prisoner's Dilemma,C,4758,D
338,27,12,6,12,Snow Drift,D,4771,D
338,27,13,4,5,Stag-Hunt,D,4787,D
338,27,14,4,5,Stag-Hunt,D,4795,D
338,27,15,10,15,Snow Drift,D,4812,C
338,27,16,3,6,Stag-Hunt,D,4814,D
338,27,17,6,15,Snow Drift,D,4832,D
338,27,18,5,6,border Harmony/Stag-Hunt,D,4848,D
339,27,1,2,13,Prisoner's Dilemma,D,4634,D
339,27,2,7,14,Snow Drift,D,4650,D
339,27,3,3,10,border Stag-Hunt/Prisoner's Dilemma,C,4668,C
339,27,4,4,9,Stag-Hunt,C,4676,D
339,27,5,10,5,Harmony,C,4689,D
339,27,6,5,11,border Snow Drift/Prisoner's Dilemma,D,4694,C
339,27,7,5,5,border Harmony/Stag-Hunt,C,4710,C
339,27,8,5,13,border Snow Drift/Prisoner's Dilemma,D,4728,D
339,27,9,1,14,Prisoner's Dilemma,D,4738,D
339,27,10,6,5,Harmony,C,4749,C
339,27,11,7,7,Harmony,C,4757,C
339,27,12,4,7,Stag-Hunt,C,4773,C
339,27,13,7,12,Snow Drift,D,4779,D
339,27,14,7,8,Harmony,C,4791,D
339,27,15,7,15,Snow Drift,D,4809,D
339,27,16,5,11,border Snow Drift/Prisoner's Dilemma,C,4817,D
339,27,17,0,11,Prisoner's Dilemma,D,4828,D
339,27,18,0,15,Prisoner's Dilemma,D,4838,C
340,27,1,5,14,border Snow Drift/Prisoner's Dilemma,C,4644,D
340,27,2,0,6,Stag-Hunt,,4656,D
340,27,3,3,13,Prisoner's Dilemma,D,4662,D
340,27,4,9,12,Snow Drift,C,4679,D
340,27,5,8,6,Harmony,C,4686,C
340,27,6,0,5,Stag-Hunt,D,4698,D
340,27,7,0,15,Prisoner's Dilemma,D,4716,C
340,27,8,8,8,Harmony,C,4725,C
340,27,9,8,7,Harmony,C,4737,C
340,27,10,6,5,Harmony,C,4748,C
340,27,11,2,11,Prisoner's Dilemma,D,4759,C
340,27,12,7,8,Harmony,C,4767,D
340,27,13,8,13,Snow Drift,C,4783,C
340,27,14,8,5,Harmony,C,4799,C
340,27,15,10,15,Snow Drift,C,4813,D
340,27,16,9,10,border Harmony/Snow Drift,C,4825,D
340,27,17,7,14,Snow Drift,D,4827,D
340,27,18,0,5,Stag-Hunt,D,4845,D
341,28,1,10,14,Snow Drift,D,4866,D
341,28,2,1,7,Stag-Hunt,D,4877,D
341,28,3,8,11,Snow Drift,D,4896,D
341,28,4,2,7,Stag-Hunt,C,4918,D
341,28,5,10,6,Harmony,C,4928,C
341,28,6,2,15,Prisoner's Dilemma,C,4949,D
341,28,7,10,8,Harmony,C,4966,C
341,28,8,0,9,Stag-Hunt,D,4997,C
341,28,9,10,12,Snow Drift,D,5012,D
341,28,10,5,15,border Snow Drift/Prisoner's Dilemma,D,Dummy,C
341,28,11,6,10,border Harmony/Snow Drift,D,5043,D
341,28,12,6,8,Harmony,D,5076,D
341,28,13,9,10,border Harmony/Snow Drift,D,5095,D
341,28,14,6,11,Snow Drift,D,5107,D
341,28,15,3,5,Stag-Hunt,D,5132,D
342,28,1,10,14,Snow Drift,D,4867,D
342,28,2,1,7,Stag-Hunt,,4873,C
342,28,3,5,7,border Harmony/Stag-Hunt,,4895,D
342,28,4,0,14,Prisoner's Dilemma,C,4916,D
342,28,5,9,11,Snow Drift,C,4935,D
342,28,6,9,6,Harmony,C,4960,C
342,28,7,4,14,Prisoner's Dilemma,C,4964,D
342,28,8,0,14,Prisoner's Dilemma,D,4989,D
342,28,9,0,11,Prisoner's Dilemma,D,5007,D
342,28,10,2,10,border Stag-Hunt/Prisoner's Dilemma,C,5024,D
342,28,11,0,9,Stag-Hunt,D,5047,D
342,28,12,6,10,border Harmony/Snow Drift,D,5063,D
342,28,13,3,13,Prisoner's Dilemma,D,5082,D
342,28,14,10,5,Harmony,C,5109,C
342,28,15,2,10,border Stag-Hunt/Prisoner's Dilemma,D,5122,D
343,28,1,7,7,Harmony,D,4859,C
343,28,2,7,10,border Harmony/Snow Drift,C,4875,C
343,28,3,4,7,Stag-Hunt,D,4892,D
343,28,4,5,7,border Harmony/Stag-Hunt,D,4922,C
343,28,5,8,13,Snow Drift,D,4938,D
343,28,6,0,6,Stag-Hunt,D,4962,C
343,28,7,3,15,Prisoner's Dilemma,D,4973,D
343,28,8,1,15,Prisoner's Dilemma,D,4995,D
343,28,9,10,12,Snow Drift,D,5013,D
343,28,10,7,7,Harmony,C,5037,C
343,28,11,1,10,border Stag-Hunt/Prisoner's Dilemma,D,5055,C
343,28,12,5,10,center of the TS plane,D,5070,C
343,28,13,3,13,Prisoner's Dilemma,D,5083,D
343,28,14,8,6,Harmony,C,5103,C
343,28,15,4,14,Prisoner's Dilemma,D,5127,C
344,28,1,0,6,Stag-Hunt,D,4860,D
344,28,2,1,7,Stag-Hunt,C,Dummy,D
344,28,3,6,12,Snow Drift,D,Dummy,C
344,28,4,4,7,Stag-Hunt,C,4910,C
344,28,5,8,13,Snow Drift,D,4939,D
344,28,6,2,15,Prisoner's Dilemma,D,4950,C
344,28,7,6,10,border Harmony/Snow Drift,D,4970,C
344,28,8,7,10,border Harmony/Snow Drift,D,4991,C
344,28,9,3,6,Stag-Hunt,D,5009,D
344,28,10,6,9,Harmony,D,5035,C
344,28,11,2,11,Prisoner's Dilemma,D,5048,D
344,28,12,6,10,border Harmony/Snow Drift,D,5064,D
344,28,13,4,11,Prisoner's Dilemma,D,5078,D
344,28,14,8,10,border Harmony/Snow Drift,C,5101,C
344,28,15,1,13,Prisoner's Dilemma,D,5121,D
345,28,1,6,12,Snow Drift,C,4850,D
345,28,2,0,14,Prisoner's Dilemma,D,4870,D
345,28,3,7,11,Snow Drift,D,4901,C
345,28,4,3,9,Stag-Hunt,D,4911,D
345,28,5,10,6,Harmony,C,4929,C
345,28,6,9,7,Harmony,C,4952,C
345,28,7,2,5,Stag-Hunt,D,4977,C
345,28,8,8,12,Snow Drift,C,Dummy,D
345,28,9,0,11,Prisoner's Dilemma,D,5006,D
345,28,10,1,12,Prisoner's Dilemma,D,5031,D
345,28,11,1,10,border Stag-Hunt/Prisoner's Dilemma,C,5054,D
345,28,12,0,13,Prisoner's Dilemma,C,5074,D
345,28,13,7,5,Harmony,D,5089,C
345,28,14,0,9,Stag-Hunt,D,5099,D
345,28,15,1,13,Prisoner's Dilemma,D,5120,D
346,28,1,0,6,Stag-Hunt,D,4861,D
346,28,2,2,9,Stag-Hunt,C,Dummy,C
346,28,3,3,12,Prisoner's Dilemma,D,4890,D
346,28,4,4,11,Prisoner's Dilemma,D,4923,C
346,28,5,1,7,Stag-Hunt,D,4937,C
346,28,6,0,14,Prisoner's Dilemma,D,4956,D
346,28,7,3,15,Prisoner's Dilemma,D,4972,D
346,28,8,3,11,Prisoner's Dilemma,D,4986,D
346,28,9,7,10,border Harmony/Snow Drift,C,5005,D
346,28,10,9,15,Snow Drift,D,5026,C
346,28,11,9,8,Harmony,C,5040,C
346,28,12,6,8,Harmony,D,5075,D
346,28,13,2,5,Stag-Hunt,D,5090,D
346,28,14,4,14,Prisoner's Dilemma,D,5106,D
346,28,15,3,10,border Stag-Hunt/Prisoner's Dilemma,D,5117,C
347,28,1,9,8,Harmony,D,4864,C
347,28,2,5,6,border Harmony/Stag-Hunt,D,4880,C
347,28,3,8,11,Snow Drift,D,4897,D
347,28,4,0,14,Prisoner's Dilemma,D,4915,C
347,28,5,6,7,Harmony,D,4926,C
347,28,6,7,11,Snow Drift,D,Dummy,D
347,28,7,4,15,Prisoner's Dilemma,D,4979,D
347,28,8,7,14,Snow Drift,D,4988,D
347,28,9,7,10,border Harmony/Snow Drift,D,5004,C
347,28,10,5,6,border Harmony/Stag-Hunt,D,5029,C
347,28,11,7,11,Snow Drift,D,5051,D
347,28,12,1,6,Stag-Hunt,D,5072,C
347,28,13,4,11,Prisoner's Dilemma,D,5079,D
347,28,14,9,8,Harmony,C,Dummy,C
347,28,15,1,15,Prisoner's Dilemma,D,5129,D
348,28,1,0,9,Stag-Hunt,C,Dummy,D
348,28,2,0,14,Prisoner's Dilemma,D,4869,D
348,28,3,2,8,Stag-Hunt,D,4889,C
348,28,4,4,9,Stag-Hunt,C,4919,D
348,28,5,6,15,Snow Drift,D,4940,C
348,28,6,10,8,Harmony,C,4945,C
348,28,7,2,6,Stag-Hunt,D,4981,D
348,28,8,7,12,Snow Drift,C,Dummy,C
348,28,9,8,10,border Harmony/Snow Drift,D,5014,D
348,28,10,0,11,Prisoner's Dilemma,D,5034,C
348,28,11,5,9,border Harmony/Stag-Hunt,D,5056,C
348,28,12,5,10,center of the TS plane,C,5069,D
348,28,13,8,5,Harmony,C,5092,C
348,28,14,6,11,Snow Drift,D,5108,D
348,28,15,3,5,Stag-Hunt,D,5133,D
349,28,1,7,7,Harmony,C,4858,D
349,28,2,7,10,border Harmony/Snow Drift,C,4876,C
349,28,3,3,12,Prisoner's Dilemma,D,4891,D
349,28,4,4,7,Stag-Hunt,C,4909,C
349,28,5,3,6,Stag-Hunt,C,4942,C
349,28,6,7,11,Snow Drift,D,4958,C
349,28,7,8,11,Snow Drift,C,4969,C
349,28,8,3,11,Prisoner's Dilemma,D,4985,D
349,28,9,9,14,Snow Drift,D,5010,C
349,28,10,7,14,Snow Drift,D,5021,D
349,28,11,7,11,Snow Drift,D,5050,D
349,28,12,5,7,border Harmony/Stag-Hunt,D,Dummy,D
349,28,13,7,10,border Harmony/Snow Drift,D,5080,D
349,28,14,2,7,Stag-Hunt,D,5114,D
349,28,15,4,12,Prisoner's Dilemma,D,5119,D
350,28,1,9,8,Harmony,C,4865,D
350,28,2,3,5,Stag-Hunt,D,4886,C
350,28,3,4,7,Stag-Hunt,D,4893,D
350,28,4,3,9,Stag-Hunt,D,4912,D
350,28,5,9,11,Snow Drift,D,4934,C
350,28,6,9,15,Snow Drift,D,4948,C
350,28,7,10,7,Harmony,C,4974,C
350,28,8,1,15,Prisoner's Dilemma,D,4996,D
350,28,9,0,8,Stag-Hunt,D,5003,D
350,28,10,1,12,Prisoner's Dilemma,D,5032,D
350,28,11,2,10,border Stag-Hunt/Prisoner's Dilemma,D,5053,D
350,28,12,9,7,Harmony,C,5059,C
350,28,13,8,15,Snow Drift,D,5084,D
350,28,14,8,6,Harmony,C,5104,C
350,28,15,2,10,border Stag-Hunt/Prisoner's Dilemma,D,5123,D
351,28,1,6,12,Snow Drift,D,4851,C
351,28,2,6,13,Snow Drift,C,4883,D
351,28,3,7,14,Snow Drift,C,4902,C
351,28,4,5,7,border Harmony/Stag-Hunt,C,4921,D
351,28,5,1,5,Stag-Hunt,D,4932,D
351,28,6,9,6,Harmony,C,4959,C
351,28,7,4,14,Prisoner's Dilemma,D,4965,C
351,28,8,0,9,Stag-Hunt,C,4998,D
351,28,9,3,6,Stag-Hunt,D,5008,D
351,28,10,7,14,Snow Drift,D,5022,D
351,28,11,5,9,border Harmony/Stag-Hunt,C,5057,D
351,28,12,9,12,Snow Drift,C,5061,C
351,28,13,5,14,border Snow Drift/Prisoner's Dilemma,D,Dummy,C
351,28,14,2,7,Stag-Hunt,D,5113,D
351,28,15,2,11,Prisoner's Dilemma,D,5130,D
352,28,1,9,9,Harmony,C,4853,C
352,28,2,8,12,Snow Drift,C,4872,C
352,28,3,3,9,Stag-Hunt,D,4905,D
352,28,4,4,7,Stag-Hunt,C,Dummy,D
352,28,5,10,14,Snow Drift,D,4931,C
352,28,6,7,11,Snow Drift,C,4957,D
352,28,7,10,8,Harmony,C,4967,C
352,28,8,4,6,Stag-Hunt,C,4993,C
352,28,9,3,13,Prisoner's Dilemma,D,5016,D
352,28,10,9,8,Harmony,C,5028,C
352,28,11,2,11,Prisoner's Dilemma,D,5049,D
352,28,12,1,6,Stag-Hunt,C,5071,D
352,28,13,8,15,Snow Drift,D,5085,D
352,28,14,8,10,border Harmony/Snow Drift,C,5102,C
352,28,15,10,10,border Harmony/Snow Drift,C,Dummy,C
353,28,1,9,9,Harmony,C,4852,C
353,28,2,6,13,Snow Drift,D,4884,C
353,28,3,0,10,border Stag-Hunt/Prisoner's Dilemma,D,4898,C
353,28,4,5,7,border Harmony/Stag-Hunt,D,4907,D
353,28,5,5,10,center of the TS plane,D,Dummy,C
353,28,6,0,14,Prisoner's Dilemma,D,4955,D
353,28,7,4,15,Prisoner's Dilemma,D,4978,D
353,28,8,2,11,Prisoner's Dilemma,D,5000,D
353,28,9,9,14,Snow Drift,C,5011,D
353,28,10,6,9,Harmony,C,5036,D
353,28,11,2,10,border Stag-Hunt/Prisoner's Dilemma,D,5052,D
353,28,12,6,6,Harmony,C,5065,C
353,28,13,7,10,border Harmony/Snow Drift,D,5081,D
353,28,14,0,9,Stag-Hunt,D,5100,D
353,28,15,5,7,border Harmony/Stag-Hunt,C,5125,C
354,28,1,6,6,Harmony,C,4855,C
354,28,2,3,5,Stag-Hunt,C,4885,D
354,28,3,7,11,Snow Drift,C,4900,D
354,28,4,5,7,border Harmony/Stag-Hunt,D,4908,D
354,28,5,10,14,Snow Drift,C,4930,D
354,28,6,9,7,Harmony,C,4951,C
354,28,7,10,7,Harmony,C,4975,C
354,28,8,7,10,border Harmony/Snow Drift,C,4992,D
354,28,9,5,14,border Snow Drift/Prisoner's Dilemma,C,Dummy,D
354,28,10,0,11,Prisoner's Dilemma,C,5033,D
354,28,11,6,10,border Harmony/Snow Drift,D,5042,D
354,28,12,0,13,Prisoner's Dilemma,D,5073,C
354,28,13,8,5,Harmony,C,5093,C
354,28,14,10,5,Harmony,C,5110,C
354,28,15,4,14,Prisoner's Dilemma,C,5126,D
355,28,1,0,14,Prisoner's Dilemma,D,4857,D
355,28,2,5,6,border Harmony/Stag-Hunt,C,4879,D
355,28,3,0,10,border Stag-Hunt/Prisoner's Dilemma,C,4899,D
355,28,4,6,8,Harmony,C,4913,D
355,28,5,6,15,Snow Drift,C,4941,D
355,28,6,9,15,Snow Drift,C,4947,D
355,28,7,8,11,Snow Drift,C,4968,C
355,28,8,4,6,Stag-Hunt,C,4994,C
355,28,9,5,11,border Snow Drift/Prisoner's Dilemma,C,5018,D
355,28,10,5,6,border Harmony/Stag-Hunt,C,5030,D
355,28,11,9,8,Harmony,C,5041,C
355,28,12,9,7,Harmony,C,5060,C
355,28,13,7,10,border Harmony/Snow Drift,C,5087,C
355,28,14,4,14,Prisoner's Dilemma,D,5105,D
355,28,15,3,10,border Stag-Hunt/Prisoner's Dilemma,C,5116,D
356,28,1,0,14,Prisoner's Dilemma,D,4856,D
356,28,2,8,12,Snow Drift,C,4871,C
356,28,3,2,8,Stag-Hunt,C,4888,D
356,28,4,4,11,Prisoner's Dilemma,C,4924,D
356,28,5,3,6,Stag-Hunt,C,4943,C
356,28,6,9,6,Harmony,C,4953,C
356,28,7,6,10,border Harmony/Snow Drift,C,4971,D
356,28,8,7,14,Snow Drift,D,4987,D
356,28,9,0,8,Stag-Hunt,D,5002,D
356,28,10,2,10,border Stag-Hunt/Prisoner's Dilemma,D,5023,C
356,28,11,8,14,Snow Drift,C,5044,C
356,28,12,9,12,Snow Drift,C,5062,C
356,28,13,7,5,Harmony,C,5088,D
356,28,14,8,6,Harmony,C,5098,C
356,28,15,1,15,Prisoner's Dilemma,D,5128,D
357,28,1,6,6,Harmony,C,4854,C
357,28,2,1,7,Stag-Hunt,D,4878,D
357,28,3,3,9,Stag-Hunt,D,4904,D
357,28,4,4,9,Stag-Hunt,D,4920,C
357,28,5,6,7,Harmony,C,4927,D
357,28,6,10,8,Harmony,C,4946,C
357,28,7,2,5,Stag-Hunt,C,4976,D
357,28,8,8,12,Snow Drift,C,4984,C
357,28,9,8,10,border Harmony/Snow Drift,D,5015,D
357,28,10,9,8,Harmony,C,5027,C
357,28,11,9,10,border Harmony/Snow Drift,D,Dummy,D
357,28,12,6,6,Harmony,C,5067,D
357,28,13,9,10,border Harmony/Snow Drift,D,5094,D
357,28,14,8,6,Harmony,C,5097,C
357,28,15,5,7,border Harmony/Stag-Hunt,C,5124,C
358,28,1,9,5,Harmony,D,4863,C
358,28,2,9,8,Harmony,C,4881,D
358,28,3,7,14,Snow Drift,C,4903,C
358,28,4,6,8,Harmony,D,4914,C
358,28,5,1,7,Stag-Hunt,C,4936,D
358,28,6,0,6,Stag-Hunt,C,4961,D
358,28,7,8,9,Harmony,D,Dummy,C
358,28,8,0,14,Prisoner's Dilemma,D,4990,D
358,28,9,5,11,border Snow Drift/Prisoner's Dilemma,D,5019,C
358,28,10,7,7,Harmony,C,5038,C
358,28,11,0,9,Stag-Hunt,D,5046,D
358,28,12,6,6,Harmony,D,5068,C
358,28,13,2,5,Stag-Hunt,D,5091,D
358,28,14,3,11,Prisoner's Dilemma,D,5112,D
358,28,15,2,11,Prisoner's Dilemma,D,5131,D
359,28,1,9,5,Harmony,C,4862,D
359,28,2,9,8,Harmony,D,4882,C
359,28,3,5,7,border Harmony/Stag-Hunt,D,Dummy,D
359,28,4,2,7,Stag-Hunt,D,4917,C
359,28,5,1,5,Stag-Hunt,D,4933,D
359,28,6,9,6,Harmony,C,4954,C
359,28,7,2,6,Stag-Hunt,D,4980,D
359,28,8,2,11,Prisoner's Dilemma,D,4999,D
359,28,9,3,13,Prisoner's Dilemma,D,5017,D
359,28,10,9,15,Snow Drift,C,5025,D
359,28,11,8,14,Snow Drift,C,5045,C
359,28,12,6,6,Harmony,C,5066,C
359,28,13,7,10,border Harmony/Snow Drift,C,5086,C
359,28,14,3,11,Prisoner's Dilemma,D,5111,D
359,28,15,4,12,Prisoner's Dilemma,D,5118,D
360,29,1,0,14,Prisoner's Dilemma,D,5152,C
360,29,2,1,6,Stag-Hunt,D,5161,C
360,29,3,10,12,Snow Drift,C,5180,D
360,29,4,2,7,Stag-Hunt,D,5193,D
360,29,5,6,11,Snow Drift,D,5213,C
360,29,6,1,7,Stag-Hunt,D,5232,C
360,29,7,6,11,Snow Drift,D,5260,D
360,29,8,3,13,Prisoner's Dilemma,D,5267,D
360,29,9,6,7,Harmony,D,5281,D
360,29,10,0,13,Prisoner's Dilemma,D,5304,C
360,29,11,4,12,Prisoner's Dilemma,D,5330,D
360,29,12,3,15,Prisoner's Dilemma,C,5349,D
360,29,13,10,14,Snow Drift,D,5352,D
360,29,14,7,13,Snow Drift,D,5374,D
360,29,15,8,12,Snow Drift,D,5390,D
360,29,16,4,11,Prisoner's Dilemma,D,5416,C
361,29,1,4,15,Prisoner's Dilemma,D,5135,D
361,29,2,1,6,Stag-Hunt,C,5162,D
361,29,3,3,6,Stag-Hunt,C,5181,D
361,29,4,2,10,border Stag-Hunt/Prisoner's Dilemma,C,5201,D
361,29,5,0,5,Stag-Hunt,D,5210,D
361,29,6,1,9,Stag-Hunt,D,5230,D
361,29,7,1,14,Prisoner's Dilemma,D,5243,D
